99960536,13,6
99138143,220,7
99963606,62,3
99119388,425,13
99633069,85,2
98989737,4,2
99945329,48,6
99621224,50,8
99536773,31,7
98828990,17,2
99609388,8,2
99894321,224,10
99007852,28,3
99545228,232,6
98683098,7,29
98803056,258,12
99917471,108,2
98595638,5,2
98444334,2,2
99446933,433,2
99483538,425,2
98520360,421,2
98626913,3,2
98426621,84,2
99818001,43,5
98589594,172,14
99107344,166,10
99580815,27,3
96893906,422,3
99225856,109,3
99699922,39,4
99303034,44,16
99228534,355,6
99865920,90,2
98426307,421,2
98567477,61,3
99407338,108,5
98666560,0,2
99681320,179,4
25142995,215,11
98691213,340,15
98624550,5,3
99304254,12,3
74204598,244,8
99437046,98,2
99148834,365,3
98861640,1,4
99439343,139,4
99247706,18,2
99428086,0,7
98919482,417,6
99536126,27,2
98625935,32,7
92133770,472,3
98634833,304,2
99798893,238,11
99164245,60,2
87162310,247,2
99081519,46,40
99545228,172,2
98558036,11,2
97930142,1,5
98581943,72,3
99730374,84,15
98919482,477,14
99622264,472,3
99834967,483,4
99119388,365,3
99578874,17,6
99138143,280,3
99769523,387,3
99921202,152,7
99228534,295,5
99175450,51,2
99547205,165,2
99808042,196,8
98671416,456,8
99463268,436,5
99948525,40,2
98922083,140,2
96974019,86,2
98854395,110,2
98843276,452,6
99483566,35,3
98687971,121,5
99040491,182,2
99681471,35,5
99447134,355,6
99589893,17,6
97962776,3,2
99033010,2,4
98512479,326,4
98727185,90,7
99920550,471,6
98682939,362,3
99001439,314,5
99296947,115,5
99567645,73,29
89096613,429,2
98984524,143,4
99679026,8,2
94109522,42,2
99107344,226,2
99498265,21,4
99225856,49,6
99834798,322,2
94522815,5,2
99245345,131,2
98105838,83,2
98655978,182,2
98364709,131,6
98687438,383,2
68787348,7,10
74204598,92,2
94934914,5,2
98082246,481,9
99532892,90,2
98664947,59,2
98520360,361,6
98592857,1,3
99534527,77,11
99378490,368,3
98509072,429,3
89502956,51,2
99780576,169,13
99851885,78,3
99228534,507,4
98595638,65,3
99109059,433,2
99329002,0,2
98532306,275,2
90436995,285,2
98759679,327,4
99845053,41,2
99638811,86,5
99946370,287,7
98998031,35,7
98864101,20,2
98574454,43,2
99495010,124,5
98571312,268,36
99493065,12,2
99429946,950,5
96518686,2,2
98774622,41,2
98479575,50,2
99640171,80,2
98082246,66,3
73676782,35,12
99137562,174,4
99013615,253,2
99569864,3,27
99822752,12,5
99640727,215,3
99609388,68,2
99607554,1,2
71837028,201,2
99622264,352,8
99018086,81,6
99438862,246,16
98426307,301,38
99877585,72,2
98729760,111,6
99093183,390,2
98733692,76,8
98857884,45,4
98843955,14,2
99202011,55,4
98594258,70,2
99055332,76,2
99578874,280,6
98541229,45,3
99423938,120,3
95203975,8,6
98992903,73,3
99116003,8,3
99323103,405,6
98520360,218,8
99638528,14,6
98772063,10,2
98931051,137,2
98764857,53,5
99283049,120,3
99572067,186,2
98537115,37,2
99290867,124,6
99557280,66,2
99466892,274,11
52583188,91,3
99547205,225,11
99296646,70,2
99473779,55,4
55537738,12,5
99708860,92,4
98838210,55,3
98105838,355,6
99785266,11,2
98727185,150,3
98934662,36,6
99730374,24,3
99173030,319,2
98397318,100,5
99505554,301,14
98588373,445,3
95865526,47,2
98963571,136,2
74204598,447,8
96775252,16,2
99798893,441,9
98931783,341,2
98370856,76,2
97820129,21,2
95891111,78,2
99569018,8,3
99945015,265,2
99251567,47,3
98534018,56,21
98809544,2,3
98681513,57,2
98854329,122,18
93255840,109,5
99774735,75,5
99578874,77,9
99645918,376,4
99148834,305,4
99315105,327,4
97230322,112,7
98343056,13,3
99920550,116,5
99080742,200,5
87035855,80,2
99048719,53,3
99172168,47,3
99173030,116,5
98597163,0,5
87035855,57,6
98697663,8,2
98817401,213,7
98534018,259,2
99863192,133,2
99806774,1,2
99863192,110,4
99185788,237,3
99268866,7,2
99320630,31,4
99119388,222,6
99843133,438,2
98639148,22,2
98830041,96,5
99834798,202,12
99463268,293,24
86907177,514,13
71837028,118,4
99138143,423,3
98687438,111,3
99000127,3,2
99587438,36,2
87975625,424,5
99392811,20,4
98783635,94,2
98379866,361,14
97926502,29,2
99300949,49,2
99357976,301,2
99112343,13,3
98919482,274,5
95374951,43,3
99650344,32,4
98245835,95,4
99485731,8,2
98722962,111,2
89117721,190,5
99097696,584,2
99917471,228,5
99599572,107,3
99715656,175,4
99305440,311,16
99230317,66,3
98392151,1,2
98414391,67,2
98682115,27,3
98605706,59,3
99574874,12,6
98528641,482,2
92614887,67,6
99474490,125,2
99640864,131,2
99808042,316,2
96860906,33,4
99308956,210,9
76449678,20,12
97801970,29,4
99333180,12,3
99477836,269,2
98857713,68,2
99463268,376,3
99780576,49,11
96893906,219,14
99205343,192,4
99743690,5,2
99176948,22,3
98830041,36,5
99117369,155,5
99856918,17,4
99012100,1,2
98722962,51,2
99963606,205,12
98659467,26,5
98406548,209,12
99378490,308,3
99336370,5,3
99446399,50,2
92133770,389,6
98675379,433,8
99228534,92,2
99141962,101,2
98758771,91,2
98634833,101,5
98571312,208,7
98576066,17,2
98390085,29,4
99801684,22,3
98790657,27,3
98477687,198,2
99467254,35,7
99148435,156,2
99505554,444,2
98610472,57,2
78453120,397,2
98703046,109,2
99714270,299,5
95945009,43,5
96988004,4,2
86907177,39,6
99337230,14,3
99043122,232,2
99757422,394,2
99178900,14,3
99897085,67,2
95335017,14,6
99535405,188,5
99963549,125,2
98426307,218,13
95099968,100,2
99173030,199,23
98994935,21,3
94034881,358,6
99551985,176,3
99474490,185,2
98783635,34,17
99357976,241,5
98687438,240,4
99166991,13,10
99505554,384,8
99350816,249,24
98533077,300,3
96893906,362,8
99045373,158,3
99226383,49,6
99892772,8,2
98838210,115,3
98843276,535,6
98837339,207,3
80085808,60,2
99305440,251,17
98093977,37,15
98830082,51,2
99460446,2,3
99154125,418,2
98645173,35,2
98988736,171,3
99463268,233,5
98645173,427,3
99443318,148,5
99096767,2,2
99714270,359,6
98881542,49,10
99001439,42,14
98727185,7,2
97231558,191,16
99826441,22,4
99266342,20,2
98397318,17,6
99787109,69,9
99333180,215,14
99333180,72,7
99948525,183,10
98541927,22,6
98105838,23,4
98592292,64,2
98687438,443,2
98718095,90,2
99837748,14,2
98535021,143,2
97652566,215,14
99572067,246,4
99493772,206,2
99843133,378,9
94675537,386,2
98615672,29,2
99557280,338,7
98597738,15,4
99065512,88,12
99246153,175,2
99624145,52,2
99692705,78,3
99177851,106,2
95945009,103,10
98568387,16,4
98665365,125,6
98536506,7,6
99357976,98,5
99378490,248,3
99350816,438,2
92614887,196,18
99172168,190,4
99276356,80,14
99247706,78,2
99536126,207,4
99748926,5,3
99036349,3,2
96970723,234,17
98655978,242,3
98576655,23,2
99092163,82,2
98837339,350,6
98955181,135,4
93291628,180,11
87975625,484,4
99955927,38,2
99535405,248,4
98849348,68,3
99920550,199,11
98716866,48,4
98687438,51,3
99055332,16,9
98991197,38,5
98505758,69,4
87975625,281,3
99495010,64,5
99767321,85,2
74204598,161,3
98395246,14,9
99534527,17,2
74204598,364,3
99525216,10,2
99675402,87,2
99107344,106,2
98472519,139,4
98740086,90,2
98817401,356,3
99522292,50,6
98366041,194,2
98520360,89,2
99316425,12,2
99323103,322,7
98669645,41,5
99222370,398,12
98504586,176,3
99963606,145,4
99619185,148,2
98760154,40,5
99681320,119,61
99708700,65,22
99228534,235,2
99284080,115,2
98477687,55,17
98528641,422,8
99617924,36,4
99587785,8,2
99877585,404,7
99528673,33,9
98927933,13,3
99015640,104,28
90436995,202,9
86907177,182,2
99045373,15,8
99656070,307,38
99565246,61,41
99074678,71,3
98426307,361,2
98828990,40,2
98479575,170,3
99549275,26,2
99936200,2,2
99574225,100,4
89117721,250,2
52583188,8,3
98698049,4,2
98783635,343,14
98931892,3,5
99194877,27,2
99309469,7,4
98931783,258,7
99547205,82,2
99001439,351,3
98082246,195,12
99205343,312,6
98566253,14,2
99493772,100,4
98971441,55,2
99255777,490,2
98695805,42,2
99148834,342,9
98692957,124,9
99920550,342,3
74204598,221,7
98578463,90,2
98527030,11,2
98655978,99,5
99290867,87,2
99253619,42,5
97309744,493,14
98740086,196,18
93291628,14,2
99763070,55,3
99323103,548,3
99466892,131,2
99808042,67,9
99818001,66,4
98669645,18,13
99136047,185,3
98843276,429,4
99350816,189,5
99846533,2,10
98799996,273,4
99374211,1,2
99357976,135,2
98988736,28,4
98892811,596,2
98687438,300,3
98727185,67,3
94130911,5,2
99308393,121,2
98931678,200,2
99609388,31,13
99640864,380,4
99477836,103,4
99815080,4,10
99154125,252,3
99818001,172,2
99375685,367,9
98629727,55,18
99948525,123,2
92957107,1,17
98682939,279,2
90436995,322,2
99730374,61,7
99775186,9,3
99558847,52,18
99723651,17,4
99656070,81,7
99466892,237,18
98984524,120,5
99205343,252,3
99954499,51,3
99012946,19,2
97652566,418,2
94109522,19,2
99774735,38,5
99231067,17,2
74204598,115,2
99010258,528,3
99225856,72,7
99576122,17,3
98661846,29,2
99558847,112,2
98687438,360,3
98688268,87,7
99787109,46,6
99542680,8,2
87675070,76,8
98900800,420,2
98915490,58,2
98931783,198,2
99494459,376,5
99455571,86,5
99222370,232,4
92614887,256,3
99624145,135,2
98598773,14,2
99960536,36,4
98599473,124,6
98093977,60,2
98600623,48,4
99244043,253,3
99493772,160,3
98862053,81,6
97652566,49,6
99347538,1,3
99022180,42,2
99894321,201,2
99629664,5,3
98642356,2,6
98082246,89,2
97680550,39,7
99568858,124,6
99535720,150,5
98914651,17,4
99446933,350,3
98520360,338,2
99536126,110,2
99161454,50,2
99851885,101,5
99148834,448,12
99754454,7,2
98846591,6,3
99808042,7,6
98364709,48,4
99578874,54,2
99917471,394,2
99255777,430,8
97956546,169,2
98971441,115,2
98570043,69,3
99788026,61,3
98628856,27,2
98692957,64,2
87302398,7,2
98621465,3,2
99055332,53,3
99172168,153,2
99173030,176,6
98571076,32,2
99751968,24,5
99856918,77,3
98556331,4,6
99630700,175,4
98675379,479,2
99467254,12,3
99947414,103,2
99930643,61,4
99071643,112,2
74204598,281,3
93291628,74,2
99798893,275,4
98699997,143,5
98708576,95,3
99446933,147,2
98686092,34,2
99623655,200,2
98963571,159,2
99109059,41,30
98502316,1,6
99119388,388,9
99681320,36,9
98608749,167,3
98830041,13,3
97652566,109,3
99545228,149,2
98843684,214,3
99843133,129,3
99797143,40,5
99447134,438,2
99547205,248,3
99228534,318,15
99205343,372,3
89117721,153,10
99692705,364,5
99879958,0,10
99002664,268,4
99040491,99,5
92899708,45,3
98520360,195,7
98571312,457,2
99142042,186,3
99061984,31,5
98914651,77,2
92645498,6,4
99894321,35,3
98944756,7,29
99834798,285,4
99621101,28,2
99154125,312,6
74204598,55,2
98479575,87,4
25142995,547,3
71837028,21,3
98681513,34,2
97987166,7,2
99648476,190,3
99280075,18,3
99843133,498,3
98668352,2,3
99843060,307,6
99093183,413,2
99222370,292,3
98477687,138,14
98406548,163,2
99769182,33,2
99579303,79,3
99843133,295,4
98866959,188,5
94034881,275,3
98996687,353,5
99808042,233,7
98700161,0,5
96496812,67,2
98192192,37,3
98546967,336,4
99225856,12,3
98483438,1,2
98511295,55,4
98687438,134,10
99714270,442,2
99427076,79,5
99083768,95,18
99010258,468,7
99335960,26,2
98646183,16,5
99329725,56,4
99640864,71,38
99925156,118,3
99477836,43,4
99101725,0,3
99791230,8,4
99622264,329,26
99336685,4,2
99572067,163,2
99656070,21,13
99917471,25,3
99296646,47,2
99963606,39,7
99783339,195,2
99410567,42,5
99466892,297,3
89117721,356,13
98799996,333,3
98752066,171,3
98774622,18,2
99549734,93,21
98662101,27,3
99131114,100,2
98884612,75,2
98838210,32,2
99788026,287,7
99350816,355,6
99021756,49,9
99920550,508,9
98574454,20,2
99788929,39,3
99172168,70,11
99173030,93,3
98829049,5,8
98375989,78,3
99141962,18,2
87035855,34,5
99892207,177,3
98533138,53,6
99043054,73,6
98645173,344,2
99699555,66,3
98093977,346,5
98995462,127,10
98512901,125,3
96177064,36,29
98682115,4,2
98637800,37,5
98664744,3,2
98426307,195,2
98963571,76,3
98414391,44,4
90436995,179,4
96893906,279,2
99640864,154,8
99916440,173,2
98453682,11,3
98159430,18,2
95603653,35,6
99897085,44,13
99798893,358,15
99138143,469,3
98919482,297,15
99940217,85,5
98520360,255,7
99446933,290,3
98556623,67,2
99100945,7,2
99793141,30,4
98687438,157,2
99093183,496,14
99386400,2,16
99215113,340,15
99420953,151,3
99620241,10,7
99921202,32,3
99142528,88,12
86907177,491,2
99545228,6,9
99851885,18,6
99525886,19,2
99557280,232,2
98681513,11,4
97652566,252,3
99474490,19,7
99584829,45,10
98803056,69,5
98687438,74,2
99785834,3,8
99770293,53,6
98690658,3,2
99477836,246,31
99205343,455,10
98740086,53,3
98992903,96,3
98634833,18,6
98637116,14,14
96893906,196,14
99133098,116,3
99109059,184,2
99392811,80,4
99557280,315,3
98681513,94,4
97027604,134,15
97030534,28,4
99767321,122,3
98799996,107,3
92617428,171,3
99893101,67,4
99963549,102,14
99622264,269,3
98086515,9,3
99148090,152,2
99569143,44,2
99709961,11,2
98926095,71,2
98634833,78,3
99174196,414,5
98837339,124,6
99780576,132,5
98992903,13,5
99117369,49,8
99300949,72,9
98718095,67,6
90436995,239,2
89117721,213,6
91003849,22,28
99545228,66,4
99640864,214,5
99466892,417,13
98566643,29,2
98564299,71,2
99335960,169,13
98667395,294,13
99946370,393,3
99154125,455,10
98825724,102,2
98009456,85,11
99867021,9,11
99001439,208,7
99743690,28,2
99793428,38,2
99230317,6,3
99765533,139,3
99737527,467,16
54766492,20,4
99699555,6,2
99708700,28,5
99333180,298,2
99036424,33,2
98913771,390,6
98645173,261,6
98919482,357,9
99925156,58,6
99494459,293,5
98830151,80,3
98783635,57,8
99040491,242,3
99083768,155,6
99446933,373,2
99010258,385,4
98477687,281,2
96893906,339,2
54766492,80,5
99960224,55,5
99226383,72,2
98105838,249,24
99551985,199,3
99557280,172,2
99016668,58,3
99843133,355,3
97705736,27,6
99619094,67,4
99932265,76,4
86907177,205,3
98586552,24,6
99757422,371,3
99843060,247,3
99715656,55,2
99093431,28,3
98665365,148,2
98931678,80,6
99350816,475,5
98172487,487,3
98717477,9,3
99834967,423,3
99540459,4,2
99488484,127,10
98863449,104,3
98764451,10,2
99222244,17,26
98634728,43,2
97309744,373,4
99157485,515,6
99894321,118,5
99333180,95,3
99093183,353,22
99173030,33,6
98426307,135,2
91621442,62,2
99963606,122,4
99749339,2,3
98740086,256,3
98655978,16,9
98626769,4,8
99323103,488,6
87035855,117,6
99138141,501,10
97401277,72,22
98922293,7,6
95261999,51,3
98582591,112,37
96703829,203,3
98670982,196,2
99510427,39,3
99001439,268,36
98669515,33,5
71837028,81,2
99921202,175,8
97087212,2,4
87162310,141,7
98981110,103,16
99834798,368,3
98867410,16,4
98512479,243,2
94034881,192,2
99357976,75,5
99300949,132,2
98597941,2,2
99582239,409,2
99621224,13,3
98629727,78,3
98571421,179,3
99339857,1,2
97162937,6,4
99788026,1,7
98962652,33,12
99836840,27,2
99173030,236,3
99645918,482,2
99920550,425,2
87743860,67,8
99092163,105,11
98931678,223,2
99617924,59,2
98963571,219,17
99922175,62,16
98673577,7,3
98698049,27,3
99565246,38,3
99899482,20,3
99536851,5,2
98783635,260,18
99040491,39,6
98634833,221,48
99692705,304,2
99245441,138,7
99863192,27,4
99798893,155,2
99547205,308,4
97652566,192,4
99447134,498,2
99619185,125,3
99308393,204,5
94687984,111,2
99119388,305,5
99845053,147,3
99599572,24,3
98924446,78,2
99843133,212,23
98831909,21,6
99404182,25,3
98395246,37,18
99957234,114,8
98865262,120,2
96446971,21,10
99494459,496,14
74204598,341,6
98675379,396,2
99446933,230,4
98859389,16,3
98691213,386,3
98817401,379,3
98992903,156,3
99572067,3,4
98857600,18,2
99036424,37,3
99549275,110,2
99642031,4,2
99582239,78,2
98172487,443,2
99640171,66,2
99054065,46,11
98819986,191,6
99897085,79,18
98700078,6,9
99801398,267,6
99121354,131,3
99558847,151,4
99728482,16,2
99770714,97,3
99173030,89,2
99016668,14,2
99794221,30,18
99842465,46,4
99565612,26,6
98670982,159,6
99290867,125,2
98505758,72,3
99589494,348,2
98817127,13,7
98931678,86,2
99107344,13,3
99322960,16,9
99478246,68,2
99689241,11,3
98624171,5,2
98681302,127,6
75294786,167,10
98599473,70,3
99223881,42,5
92899708,172,5
92205187,61,2
99843060,391,2
99723651,56,14
99692705,237,4
99511629,0,3
99033186,29,5
99908742,27,3
98136658,5,2
96255497,432,3
86907177,226,14
99261038,67,2
99525509,13,9
99333180,340,8
99948525,116,4
98477687,456,2
99155241,158,2
98996687,50,5
99602268,26,2
98741626,110,3
98817401,186,5
99788026,143,5
98528641,186,9
99574302,7,2
93605575,57,5
94290496,257,5
99487114,19,7
99481129,92,5
98840413,4,2
99433294,248,3
96278498,35,5
99064980,418,2
98986053,512,10
99013465,97,3
99471661,15,16
94290496,197,2
99525886,21,14
99340718,266,13
97143270,14,3
99250405,12,5
99704257,294,2
99622876,1,3
99096125,65,4
98397318,208,14
98919482,187,14
98261211,328,5
99688248,33,2
99578285,427,3
99496529,68,2
99178195,116,8
98931678,146,2
78214482,26,6
99807771,125,3
99477718,67,2
99177433,16,3
98979676,125,61
99927078,54,6
99289238,388,5
99195921,285,15
99513676,38,4
98346753,11,2
98741626,50,12
99160759,23,3
99490639,4,2
73676782,96,2
99064980,358,12
25142995,32,3
98082246,281,2
98707179,32,2
98629727,326,4
98710114,38,2
99622264,351,5
99791614,32,7
99435325,381,4
99155241,218,26
99375685,21,6
99261038,7,2
99948525,56,3
51740382,154,2
98670982,99,3
98505758,12,2
99345933,70,2
98575759,45,9
99640171,6,3
98548593,56,7
99839387,454,2
99892772,63,2
98816923,82,2
86907177,286,2
99757422,241,6
99839387,251,2
99164245,416,2
97790616,91,21
98528641,246,4
99175936,3,2
99536126,133,4
99474565,107,3
98597201,185,11
98397318,328,5
99478246,8,2
99784902,95,2
99750297,16,8
89096613,92,2
99148834,225,2
99588476,72,22
99798893,410,4
99806555,30,6
98477687,396,4
98602945,57,4
98847697,43,3
99060408,118,3
98524237,10,4
99488407,101,2
99333180,280,6
99622264,471,7
98261211,268,5
98338304,54,2
96547116,407,2
99619422,34,3
99433294,368,5
99253266,12,2
96255497,372,3
97023262,96,3
99084120,119,4
99084173,260,32
99565551,4,2
99731407,56,7
98560885,10,2
98528641,66,2
99761034,5,2
99287799,176,56
99582239,138,17
98642356,9,6
99322960,76,2
99466892,416,6
97397620,90,3
99807771,65,2
98675379,440,2
94748363,415,3
89117721,488,3
99946370,57,8
98678531,38,6
98919482,127,6
99589494,468,5
99606509,38,6
99756761,94,5
94726133,103,3
98571312,340,15
99121104,127,10
99518769,0,2
99505554,161,3
99917471,479,3
98526467,1,4
99550082,4,15
98921425,80,2
98881706,91,11
99950848,209,5
99624378,57,8
98799996,67,6
98487096,10,2
99851885,77,9
99718892,9,7
99302194,447,3
99892207,149,3
98553328,137,3
99258052,5,7
99261914,7,6
25142995,92,2
99138143,219,4
98693607,5,5
99641402,50,4
99504694,6,2
99721454,244,2
99222370,89,5
87886643,38,2
98899296,216,6
98512479,372,3
99245345,498,9
99228534,153,10
96564883,518,3
99009967,179,2
99138143,422,2
99074678,4,6
92614887,340,8
99013465,157,3
99018086,127,10
98636169,295,7
98172487,383,2
99493068,3,3
73676782,36,2
99854025,247,4
98105838,497,3
98646183,40,2
99043122,214,7
99378607,43,5
99393111,440,2
99757422,384,2
98684649,52,2
99022505,19,2
97079899,90,3
99535720,93,5
99298076,292,16
99112650,7,2
98992504,79,6
99435414,73,17
98662857,33,11
99555292,28,3
98671416,485,11
99692705,34,3
98657379,98,3
98503457,63,2
99426289,245,4
99795251,124,7
99501806,142,6
99943630,32,3
99494459,80,3
99317943,85,2
99779810,5,2
99333819,57,7
98914651,76,4
87035855,456,14
98910661,84,3
98730493,519,4
99578874,390,2
99323103,68,6
99497933,9,3
99040491,286,3
99225856,159,8
99634308,122,3
96768830,229,10
99919652,206,4
99001439,232,4
99547205,63,2
99917471,396,4
99042986,27,2
98105838,354,3
99875455,208,2
94748363,332,3
99540227,157,20
99696137,59,13
99639704,4,3
99474918,6,2
99963549,340,3
99055700,188,3
98623181,8,33
99692705,94,26
99228534,236,4
99856918,3,5
99487603,22,2
99081491,37,2
98686345,43,54
99523000,9,3
98253412,2,17
98499661,38,4
99757422,301,3
99148834,308,15
99119388,437,4
99375685,224,3
97023262,13,3
99087672,494,3
99843564,80,2
99447828,130,3
98995832,141,2
99410567,51,8
95887418,42,2
99373646,7,3
98611386,224,2
95099968,101,2
99278108,20,4
97775052,115,12
99529564,24,2
95099968,18,2
99645918,131,2
97338777,12,3
99899370,123,5
99473397,50,2
16661984,418,6
98570043,450,3
99875394,103,3
99238087,68,2
99271650,145,38
97054893,28,6
98629727,243,2
99225856,76,2
99464402,162,5
97079899,30,3
98576351,26,2
99289001,8,2
98696734,3,11
99843060,211,3
99618699,465,2
86907177,369,5
99717429,41,30
99578285,344,2
98574358,2,2
99385646,30,6
98575449,35,5
99483538,512,10
99096767,3,3
99149590,3,3
99794221,233,3
98931678,229,4
99202400,252,2
98570132,22,2
99793995,15,3
96255497,312,6
99328499,10,2
98397318,125,2
98979089,67,2
99788026,226,2
98526589,22,2
98615672,30,2
74204598,194,2
98512479,252,3
99348680,193,2
99455388,170,5
99390247,362,6
99227899,20,6
99040491,249,24
97194795,38,3
98655978,55,18
99516306,40,3
98503457,26,4
99238087,211,2
99398172,120,3
99769523,390,6
99225856,219,2
99119388,377,2
99763070,61,2
16661984,321,14
99776724,67,3
99675402,88,2
99431462,100,2
99556326,479,3
98520360,465,2
99699922,171,2
99692705,154,8
99228534,296,3
98547332,47,2
99340718,349,38
98616413,122,5
99446933,4,4
99311711,134,2
99228534,93,3
99645918,191,2
94290496,114,3
98653031,141,16
95594690,6,5
99640864,286,3
98654080,91,11
97401277,2,10
92614887,257,14
99014436,28,6
99792222,7,5
99378490,42,14
99375685,81,3
87994887,56,9
98515093,26,2
99239427,6,2
97397620,53,5
88709756,30,5
99042734,21,33
99271650,85,2
98985090,20,2
99155241,301,3
99549275,27,2
99013465,74,4
99155782,46,6
97857780,23,3
98611386,81,9
99315692,56,3
98810754,42,13
99505554,101,5
98671416,402,4
99117906,253,5
98831720,11,3
99222370,6,9
97787490,138,14
95785618,102,8
99948368,4,5
94726133,163,6
99146635,29,6
99578106,5,2
98537520,208,14
98512479,312,6
99527948,8,2
64804910,39,3
93592476,30,5
98640633,41,3
99596418,37,4
98605931,156,5
98743365,20,6
98145384,476,3
99491788,78,2
99169821,286,3
99287799,56,4
98245835,190,5
99839387,334,3
98426307,110,3
99186432,321,2
98571417,57,3
99493772,205,4
98817401,246,2
98843276,599,2
99261038,150,2
99563199,22,2
99055332,377,9
98706895,96,4
97787490,341,4
98675379,357,3
99769523,247,4
99148834,105,3
99756761,154,2
79998338,31,4
99839556,91,2
99795251,221,20
87162310,148,2
98759679,512,10
99633865,26,3
99758581,41,2
98692957,43,3
99558847,128,2
99036424,60,14
99463324,219,3
98972315,2,6
99173030,66,3
98172487,420,2
99801398,290,3
99728482,39,5
99897085,56,2
98950142,225,3
99757422,158,2
98691213,210,7
99769523,473,2
98608749,27,2
99040491,83,2
98477687,479,3
99640171,89,13
99390247,196,18
99723436,106,3
98125685,57,2
97601250,333,2
99824046,25,3
98845852,181,3
99296646,217,5
99113470,5,3
96913433,13,2
99675182,49,2
98831909,159,4
99494459,283,5
99647128,1,2
99228534,379,2
98512901,151,13
99622264,328,3
99340718,183,2
99109059,243,6
98537520,434,8
99807771,208,3
99337231,481,2
99357976,411,3
98505758,95,2
99927500,142,3
99350816,66,3
98692957,246,3
98919482,270,2
93037240,437,60
99322960,39,6
98843276,645,6
99928697,51,3
99043122,131,3
99046733,16,10
99085972,139,3
99433294,225,14
98546967,397,3
94290496,174,3
98919482,164,2
96278498,12,3
99481129,9,10
98945483,18,2
88709756,136,2
99066285,48,2
99202400,192,2
87035855,313,38
99851885,100,5
99898998,38,3
99388208,39,2
99174196,264,5
99194484,38,9
99333180,423,5
99590070,281,2
99715656,56,18
99133398,15,5
99290867,88,5
98913265,5,5
98505758,35,2
99515791,46,3
98965932,12,2
99271650,62,4
92676742,28,6
99340718,243,2
96470618,19,6
97236328,283,16
99225856,362,4
98653031,247,32
99834798,420,3
99433294,331,2
25142995,55,5
98541251,29,11
99293333,44,4
98752066,44,9
98655978,115,3
98931783,456,2
98599473,93,3
98103381,32,14
99322960,99,5
99390247,256,3
99532155,231,17
99633559,89,2
99723651,33,5
97698688,46,2
99177433,39,5
99155241,241,6
16661984,215,4
99798893,184,3
99118410,2,3
99174771,1,2
99218405,276,8
99846533,3,5
99589494,371,4
96913433,73,2
99455571,70,5
98817127,36,2
98839521,2,2
99393111,477,16
99963549,400,3
99550082,27,3
99433294,391,2
99084173,34,17
99863747,84,2
98841895,165,12
98698369,24,28
99551985,80,2
99472054,25,14
99927500,22,10
98988799,296,5
98550790,34,2
98656062,73,6
98481787,21,3
89117721,511,7
99333180,483,2
99478246,31,13
99757422,218,26
99174196,430,4
99226277,28,5
99775259,44,2
99218405,110,2
99843564,140,2
97079899,67,2
99395093,362,39
99109059,183,2
92899708,29,5
99148090,55,3
99536126,156,2
99080937,82,4
99634703,0,6
99839387,228,3
99851885,40,2
99622264,268,6
99770714,14,3
98651001,84,15
99494459,117,8
99594191,140,5
98243275,131,3
98643733,26,4
99552243,39,4
99801965,26,7
98817401,149,3
98910460,148,3
98809514,4,3
99806555,53,3
99798893,244,2
99138141,374,5
99875455,42,5
98695805,28,2
99888734,80,4
99470042,4,2
98397318,185,2
98528641,43,3
98829332,298,4
99721454,18,2
98951256,28,4
98534018,16,5
96998428,28,15
98730493,436,2
98172487,360,3
99138143,445,4
99170795,2,4
98921425,57,4
98599473,153,10
98881706,114,7
98550243,454,6
99558666,13,4
99164621,2,5
98145384,393,2
99001439,352,3
99766107,96,8
98626969,18,2
98674456,5,2
92676742,88,20
98803056,98,5
97787490,424,2
98527030,10,2
94726133,80,7
99261038,44,2
98625464,4,11
99672631,299,4
99357976,102,2
98537520,494,2
98819986,48,5
98570043,224,3
99760989,54,3
98657379,121,5
99180839,4,2
99683279,26,2
99912570,6,4
99615314,2,3
98503457,40,2
99157485,418,2
99085972,79,3
99557843,11,5
99093183,44,5
99543781,68,2
98566483,74,4
86907177,249,4
99109059,40,2
98988799,70,2
99055332,483,2
99081075,8,7
99043122,191,5
99769523,353,3
98602945,200,2
96780130,371,15
99202400,132,2
99317872,240,4
98636232,42,2
99622264,494,3
99897085,222,5
99357976,471,4
99230317,67,2
99675402,5,3
99547205,100,5
99927078,17,10
99084120,96,2
99126937,375,2
99473779,64,17
98145384,513,13
99122551,243,3
98653031,81,6
98721257,38,2
98653031,104,5
98634159,13,2
99495661,9,3
97926502,21,3
99897841,23,4
99218405,50,3
98532306,62,4
98553713,26,6
99545228,221,4
87035855,479,3
98934662,100,2
99119388,460,16
99348680,170,2
87994887,19,5
97686224,92,5
99087672,471,6
98919482,44,5
99447828,107,9
99641402,13,18
98692957,20,2
98586750,29,2
99148834,285,5
99574225,126,4
98107859,10,3
98511295,101,5
99800240,56,4
99093183,21,13
99390247,422,3
99129417,10,2
98691025,18,2
99663455,85,5
99563045,11,10
98571312,377,5
99194251,52,2
99692705,117,8
98864798,59,13
99378490,148,17
99590070,447,3
99466892,296,7
99717429,18,10
98395246,38,2
99547205,40,2
99123551,108,2
24694037,358,2
98105838,331,2
99219241,36,5
99083987,402,39
98605931,36,2
99772822,37,5
99920550,507,4
98642356,69,4
70261618,61,13
99717212,200,4
99125541,31,4
99848222,69,3
99839387,371,15
99875394,126,3
99645918,154,8
98143471,30,13
99523887,5,4
